Date,Daily_Revenue,Daily_Profit,Daily_Cost,Daily_Units,Daily_Orders,Daily_Margin,Avg_Shipping
2016-01-05,9592045.41875,2693969.94875,6763982.175,33318,7,29.489221013829138,26.428571428571427
2016-01-06,9318184.96875,3190727.66,5654379.705,37601,6,39.55670426460747,25.166666666666668
2016-01-07,3245359.05,1296882.3399999999,1948476.71,13764,5,34.20359864181521,34.8
2016-01-08,3681874.6,1457306.5199999998,2224568.08,27203,3,37.4030515164551,10.0
2016-01-09,4295661.49,1321438.0299999998,2974223.46,12217,3,36.281657233429776,21.333333333333332
2016-01-10,1164163.28,711084.96,453078.32,13138,2,50.103337565781665,36.0
2016-01-12,1707845.04,814286.0199999999,893559.02,9743,2,52.377219192155096,38.0
2016-01-13,935146.28,456018.17000000004,479128.11,19464,3,42.012442978831224,28.0
2016-01-14,1579897.7,601489.7300000001,978407.97,11061,2,36.38607283440845,25.5
2016-01-15,4165928.7300000004,2057671.4200000004,2108257.31,33240,5,48.17123604711148,39.6
2016-01-16,7938286.16875,2590946.97875,5213245.895,20256,4,41.474620894314555,11.75
2016-01-17,5312933.2,1615781.07,3697152.13,14132,3,34.66861655750504,22.666666666666668
2016-01-18,2159060.6300000004,735745.1500000001,1423315.48,22326,4,32.19235695663596,35.25
2016-01-19,1302832.4,717343.33,585489.07,7964,3,58.0586707549752,20.333333333333332
2016-01-20,950128.3,409197.21,540931.09,4619,1,43.06757413709285,37.0
2016-01-21,14014104.56875,4551012.96,9204966.635,39670,10,34.80099119753543,19.2
2016-01-22,5842394.859999999,1236779.4800000002,3779403.815,24021,4,26.247082127834595,21.0
2016-01-23,12146363.620000001,3185341.6499999994,8572390.26,24993,6,26.569887173188906,26.5
2016-01-24,4115031.85875,1056207.5,2712375.505,8366,1,25.667055232005865,28.0
2016-01-25,5040671.15,1594332.6799999997,3446338.47,21690,4,32.45912586936136,27.5
2016-01-26,9852760.74875,2328901.7799999993,7202590.865,15238,4,22.463201830497397,24.25
2016-01-27,1023789.64,253898.36,769891.28,1532,1,24.799856345489097,18.0
2016-01-28,6160071.70875,1252405.87,4321215.734999999,14257,3,23.17706829231133,25.0
2016-01-29,1069533.23,309403.26,760129.97,8991,3,29.199949139132325,14.0
2016-01-30,9712509.53875,3007644.1187500004,6178842.3149999995,35498,5,32.09883238115085,27.0
2016-01-31,2840728.34,455829.24999999977,2384899.0900000003,23186,4,24.55562632180002,18.75
2016-02-01,10289179.43,3016067.20875,6927292.33,33644,6,31.179038033575537,34.5
2016-02-02,2352491.79,643820.2199999997,1708671.5699999998,16388,4,31.152803147616527,22.5
2016-02-03,829161.89,336314.87,492847.0200000001,7679,2,33.40409751131885,12.0
2016-02-04,2667749.9699999997,747027.6700000002,1920722.3,14486,5,31.778939434086283,25.6
2016-02-05,3624093.02,1541901.09,2082191.93,19846,4,39.82250401425442,20.5
2016-02-06,612504.4400000001,214196.52000000008,398307.92,8362,2,35.27704284871275,33.0
2016-02-07,4115031.85875,1223236.25,2712375.505,9689,1,29.72604567809046,35.0
2016-02-08,5699248.42875,1710883.97,3630300.605,15681,3,31.084075958518486,34.666666666666664
2016-02-09,1922206.2800000003,841169.64,1081036.64,19185,4,35.77077266411628,16.25
2016-02-10,3224561.83,914822.0999999999,2309739.73,11864,3,39.43749161310344,34.0
2016-02-11,3985239.83,1809158.7400000005,2176081.0900000003,22034,3,44.26771738687733,40.0
2016-02-12,11786242.60875,3693850.9687499995,7388660.035,27306,5,32.76589668981095,31.0
2016-02-13,1704292.1,662667.1700000002,1041624.9299999999,8799,3,38.22229496090892,22.333333333333332
2016-02-14,743349.32,272185.43,471163.89,12428,4,40.866271950594786,26.25
2016-02-15,4617031.68875,1391335.5887499999,3091602.8049999997,15101,4,24.193931040838805,16.0
2016-02-16,5104491.529999999,1948873.86,3155617.67,36662,6,31.302505259782347,34.666666666666664
2016-02-17,4124209.0599999996,1064159.1799999997,3060049.88,6390,3,29.789565712485256,7.333333333333333
2016-02-18,3691483.44,1216026.48,2475456.96,12696,3,35.17404519158308,15.0
2016-02-19,2334208.92,780825.4600000002,1553383.46,15860,4,31.503969421165454,22.5
2016-02-20,6927089.03875,2420874.94875,4372120.795,27340,4,38.4400407096436,28.0
2016-02-21,4740555.0600000005,840349.4400000001,3271291.3449999997,14898,2,24.848227822466637,19.0
2016-02-22,4115031.85875,565708.0,2712375.505,9890,1,13.747354076909671,44.0
2016-02-23,13103217.248750001,4163040.6887499997,8485127.33,36189,7,33.56670026038798,24.285714285714285
2016-02-24,4882791.359999999,885090.7899999999,3725153.5149999997,14672,4,18.083428503873535,30.75
2016-02-25,1987233.99,290894.22000000003,1696339.77,5108,2,24.84822782246664,27.5
2016-02-26,2551268.32,958024.84,1593243.48,9994,1,37.55092447508618,13.0
2016-02-27,7192754.53,2208483.41,4984271.12,35700,7,31.834840818531546,30.285714285714285
2016-02-28,2353707.34,926892.0900000002,1426815.25,13726,3,48.80316907875001,31.0
2016-02-29,451840.25000000006,158354.88000000003,293485.37,8035,2,38.03536767971608,34.5
2016-03-01,1341623.21,523197.83999999997,818425.37,13567,3,38.319414552584696,37.666666666666664
2016-03-02,6015963.3,2074925.5099999993,3941037.79,30752,6,37.42778251013714,22.833333333333332
2016-03-03,5483897.96875,1709299.0587499999,3640505.615,15836,3,28.454372286053246,15.333333333333334
2016-03-04,6650066.1587499995,2036735.3599999999,4217139.445,15496,3,35.76493797990681,25.666666666666668
2016-03-05,3326349.45,1344940.73,1981408.72,22494,5,42.50646688673959,12.6
2016-03-06,9962521.41875,2939958.89,6790954.3549999995,32294,8,32.66655159066396,26.625
2016-03-07,12383434.17,3172239.5199999996,8111914.89,41502,8,32.630848545043456,28.125
2016-03-08,2430707.7800000003,978072.8600000001,1452634.92,14039,4,45.165460505180235,25.5
2016-03-09,8376419.5600000005,3194720.06875,4932203.58,33246,6,43.028474716340845,22.0
2016-03-10,2164201.2,735623.8400000001,1428577.3599999999,8645,3,32.638484331119045,22.666666666666668
2016-03-11,9647009.37875,2866093.50875,6646822.575,37667,5,34.99413356593858,29.2
2016-03-12,8104556.4087499995,2762422.50875,5007043.31,29517,4,32.35512995326045,29.25
2016-03-13,3715055.6,731232.8800000001,2983822.7199999997,16793,3,27.566538955757533,17.666666666666668
2016-03-15,5347971.34,1328020.4599999997,4019950.8800000004,24816,6,28.9763771591363,34.166666666666664
2016-03-16,3425275.34,1300222.6199999999,2125052.7199999997,16216,4,33.17408648788128,17.5
2016-03-17,11327154.508750001,3583992.0587500003,7174161.115,44637,6,33.22628314687663,13.5
2016-03-18,1191152.0,800496.0,390656.0,10900,2,67.20351390922401,42.0
2016-03-19,7961949.84,2742123.53875,4967896.21,33284,5,31.38515583299659,30.8
2016-03-20,13222442.879999999,4324593.487500001,8587146.455,40025,7,35.17727236301165,24.0
2016-03-21,2612268.87,1308840.96,1303427.9100000001,24831,6,46.21432636675298,33.5
2016-03-22,1539081.1700000002,513302.92000000004,1025778.25,16371,3,34.7971484735291,30.333333333333332
2016-03-23,8071758.35,2701155.80875,5238121.14,24218,5,35.62487513267914,12.0
2016-03-24,12506382.2,4541707.1275,7683890.1,40394,8,39.17634805877116,22.5
2016-03-25,645888.4400000001,220225.93000000005,425662.51,11437,3,31.65741140573427,19.0
2016-03-26,718733.62,220377.63999999996,498355.98,8794,1,30.661935641747213,39.0
2016-03-27,3155096.9699999997,912785.8,2242311.17,17129,3,28.037374050808534,25.333333333333332
2016-03-28,4508485.53875,1158137.3400000003,2952389.3449999997,18328,4,32.3629875520634,27.5
2016-03-29,4578419.2,1293747.2300000002,3284671.97,22075,6,33.101416191160304,23.166666666666668
2016-03-30,37730.52,9746.039999999995,27984.48,4044,1,25.830653804930325,8.0
2016-03-31,3790825.4899999998,1012443.9799999997,2778381.5100000002,23225,4,29.550168634198506,31.25
2016-04-01,4441623.25875,1226069.4,2921120.005,14040,3,34.33393827570152,27.666666666666668
2016-04-02,5288953.88875,1565282.9299999995,3195548.355,18498,4,46.58028448183414,26.25
2016-04-03,1613330.8599999999,637922.53,975408.3300000001,8731,2,39.26423284639679,30.0
2016-04-04,11216068.35,2166961.6499999994,8560466.69,26745,7,21.360531269126586,25.857142857142858
2016-04-05,288098.25,88336.5,199761.75,3525,1,30.661935641747217,43.0
2016-04-06,1398844.77,338668.54000000004,1060176.23,7873,3,28.77672737460567,30.333333333333332
2016-04-07,1248256.9800000002,451100.3400000002,797156.64,8181,1,36.13841918993316,1.0
2016-04-08,3176231.59,1273958.1,1902273.49,36473,7,38.303250083458884,18.714285714285715
2016-04-09,4323037.12,1369069.0999999999,2953968.02,12107,2,31.175390410287637,34.0
2016-04-10,9378858.9675,2091162.1599999997,6275007.85,16177,4,26.478399162807317,36.0
2016-04-11,1430595.56,755571.42,675024.14,9433,2,55.13554402315843,10.5
2016-04-12,1958695.8599999999,711929.97,1246765.8900000001,11818,5,33.578642112330485,16.6
2016-04-13,9910780.23875,2977794.4175000004,6698403.205,40117,7,26.46956389979778,30.142857142857142
2016-04-14,3360347.58,1278113.25,2082234.33,25192,5,36.035732439189886,23.0
2016-04-15,7425554.8,1567820.54,5170469.585,17746,3,25.302939091858466,35.666666666666664
2016-04-16,8847422.33,2115589.64,6731832.6899999995,29671,6,27.42352760091543,19.833333333333332
2016-04-17,2807742.72,1564280.6,1243462.1199999999,19999,3,57.31931743117807,34.333333333333336
2016-04-18,7237939.37875,2458628.0787500003,4412884.4399999995,38336,6,34.94692617240565,15.333333333333334
2016-04-19,2996503.32,761879.44,2234623.88,19049,4,36.106661807077664,25.75
2016-04-20,13510503.6575,3920931.12875,8964347.879999999,32937,6,32.125518978121995,13.666666666666666
2016-04-21,2540036.0,953807.0000000002,1586228.9999999998,9950,2,37.55092447508619,46.0
2016-04-22,3051530.37,413727.6000000001,2637802.77,7233,1,13.558036455000122,0.0
2016-04-23,1393747.06,469338.8200000002,924408.24,12697,2,33.40017741584019,27.5
2016-04-24,5359825.4399999995,2030082.63875,3176570.8699999996,17029,3,38.230143177279515,26.333333333333332
2016-04-25,4710208.87,1882799.4800000004,2827409.3899999997,25311,4,43.827131020433924,34.75
2016-04-26,791632.4600000002,245670.29000000007,545962.17,19294,3,29.83191688967229,28.333333333333332
2016-04-28,1765430.4100000001,525259.4800000001,1240170.93,10840,3,28.729114044081314,27.0
2016-04-29,5659155.55,1288212.6599999997,4059673.6049999995,18587,3,29.821813363803617,16.333333333333332
2016-04-30,3216493.96,1361873.8600000003,1854620.0999999999,17967,3,46.96428585808112,30.666666666666668
2016-05-01,8710772.98,3414491.7800000003,5296281.2,33633,7,38.312222316532655,29.142857142857142
2016-05-02,5191743.619999999,1208084.5599999998,3951377.625,25116,4,31.441797751091357,29.75
2016-05-03,1185594.44,489060.0,696534.44,6290,2,39.602996663513004,43.5
2016-05-04,3602424.0999999996,1551476.67,2050947.4300000002,17513,2,43.06757413709285,38.5
2016-05-05,1839300.3900000001,667399.8600000001,1171900.53,13635,4,36.332205131118485,37.25
2016-05-06,1790412.7999999998,771087.3599999999,1019325.44,8704,1,43.06757413709285,41.0
2016-05-07,3015532.24,1066383.2599999998,1949148.98,24419,4,34.338610132276465,33.25
2016-05-08,4803221.14,1606633.25875,2974389.56,27024,5,32.23432040756025,38.4
2016-05-09,2352909.4,922573.8400000001,1430335.56,10975,3,45.13879134201915,23.666666666666668
2016-05-10,4108910.3600000003,1346600.05,2762310.31,14326,5,31.31092954344167,27.2
2016-05-11,6393195.86,2299035.3899999997,4094160.47,33507,5,40.18901698179151,19.4
2016-05-12,7945722.2,3233842.0700000003,4711880.13,48536,10,45.92371398971912,22.2
2016-05-13,2043090.92,859521.26,1183569.6600000001,11522,2,42.022557677400115,2.5
2016-05-14,1188156.65,450786.7500000001,737369.9,8752,2,36.38607283440845,42.5
2016-05-15,6154544.01,1572686.31,4225317.045,14394,4,25.281188855425604,29.0
2016-05-16,2385546.9499999997,917591.63,1467955.3199999998,18642,4,32.90149017402163,40.25
2016-05-17,10609296.16875,2662384.2887500003,7297215.05,19029,3,25.004794277168305,32.333333333333336
2016-05-18,1466034.96,600745.0799999998,865289.8800000001,9516,1,40.977541217707376,13.0
2016-05-19,7607240.51,2152951.7199999997,4979273.694999999,36984,8,38.91541823334006,29.875
2016-05-20,3330432.9000000004,723292.1400000001,2607140.7600000002,6132,2,28.468955887824883,18.5
2016-05-21,1397819.28,434036.3600000001,963782.9199999999,19156,4,31.24724203689524,28.0
2016-05-22,451966.9,138581.8,313385.1,5530,2,30.66193564174722,23.5
2016-05-23,5729261.30875,1672279.4900000002,3752574.215,23598,3,31.94342876692528,10.333333333333334
2016-05-24,4149175.34,1570385.6900000002,2578789.65,24185,5,36.027699216425745,34.8
2016-05-25,351007.36,235889.27999999997,115118.08000000002,3212,1,67.20351390922401,46.0
2016-05-26,5792541.75,1011633.5599999998,4780908.1899999995,11971,4,16.36849142762236,35.5
2016-05-27,4328862.16,1065191.1899999995,3263670.97,14591,5,26.763123092096986,13.2
2016-05-28,6725072.2,2337066.4787500002,4136075.6300000004,29395,4,33.174917459161286,37.0
2016-05-29,4123935.38,1539534.5899999999,2584400.79,12166,5,41.10037289600615,27.0
2016-05-30,662051.57,364219.7400000001,297831.82999999996,8872,2,50.10333756578167,12.0
2016-05-31,6043717.858750001,1824426.4000000001,3851380.1049999995,14376,3,35.99401680578813,29.0
2016-06-01,415614.55000000005,137165.94000000006,278448.61,8759,2,33.003161222339315,18.0
2016-06-02,1500069.98,858242.29,641827.6900000001,12207,3,49.7195321148796,40.666666666666664
2016-06-03,1809446.2200000002,653905.2600000002,1155540.96,11859,2,36.13841918993316,40.5
2016-06-04,167718.96,62980.02,104738.94,657,1,37.550924475086184,7.0
2016-06-05,4498065.6,1649950.6700000002,2848114.93,33453,5,32.45318353652669,30.6
2016-06-06,2984077.49,536762.6200000002,2447314.87,13588,3,27.566538955757533,27.0
2016-06-07,5048001.15,956314.0800000003,3481371.985,17003,2,24.84822782246664,27.5
2016-06-08,2819065.6,1121113.76,1697951.8399999999,6448,2,39.76898444647759,28.0
2016-06-09,2035567.58,724046.06,1311521.52,9286,4,35.28151972062378,24.0
2016-06-10,6152429.5,2467851.2600000002,3684578.24,28515,6,42.835402309323975,9.833333333333334
2016-06-11,5257096.48,1679706.39,3560973.3949999996,17141,3,44.326970490806836,20.666666666666668
2016-06-12,1985622.0999999999,855159.2699999999,1130462.83,9653,2,43.06757413709285,29.5
2016-06-13,3476835.88,939049.8699999999,2537786.01,8093,2,26.663510450738848,33.0
2016-06-14,3968091.0999999996,1677723.7499999995,2290367.35,16853,3,41.9680442402211,17.666666666666668
2016-06-15,279.9,72.29999999999998,207.6,30,1,25.830653804930325,19.0
2016-06-16,4755417.33,1138850.4600000002,3136446.1149999998,19113,3,37.14116200199045,17.666666666666668
2016-06-17,4269679.92,1503324.1987500002,2585538.46,10785,3,36.63648623222125,33.333333333333336
2016-06-18,7441275.72875,2332437.75,4651162.875,25537,6,35.94607622742888,22.666666666666668
2016-06-19,3921667.29,1672755.35,2248911.94,26461,4,44.0984788109412,24.25
2016-06-20,1877329.12,704954.4400000002,1172374.68,7354,1,37.55092447508619,34.0
2016-06-21,6147382.09875,1911075.46,3763607.7849999997,19174,3,42.45115787561137,41.666666666666664
2016-06-23,9268289.94,2944215.39,6324074.55,34407,8,30.994700993011588,33.0
2016-06-24,300112.56,92020.31999999998,208092.24,3672,1,30.66193564174721,16.0
2016-06-25,1748464.81,1003077.05,745387.76,17338,3,45.367247283749066,32.333333333333336
2016-06-26,7417610.75,1379883.5299999998,5215527.245,14673,2,19.178946400244605,26.0
2016-06-27,8385783.43,1806547.0300000003,5935369.834999999,21835,6,27.466751724972497,16.5
2016-06-28,13065060.09875,4163339.0575,8609761.325,31027,6,38.88340209412244,20.5
2016-06-29,11802627.73875,3275170.32,8243249.8149999995,38514,7,29.6673561911785,25.571428571428573
2016-06-30,13854007.13875,3739940.52875,9485264.959999999,48296,9,31.06576162885055,25.11111111111111
2016-07-01,2346230.5,984662.1200000001,1361568.38,28437,4,40.38263660376444,18.5
2016-07-02,13897297.129999999,3530715.32875,9671137.275,32158,6,25.664791772602882,24.333333333333332
2016-07-03,3469783.17,538638.3200000002,2931144.85,14785,2,23.280598838669714,14.5
2016-07-04,6905840.56,1816924.3,5088916.26,25785,5,30.625711660059416,27.0
2016-07-05,9231657.39875,2309494.04,6319300.755,26987,4,28.96880995957794,30.5
2016-07-06,13522717.3475,4188062.8587499997,8670017.809999999,39576,5,32.57381197700666,33.0
2016-07-07,4994703.15875,1511125.48,3252647.5749999997,18844,3,34.15166532080951,29.333333333333332
2016-07-08,9334584.32875,3291798.9699999993,5883932.654999999,37174,7,38.066155798505335,26.285714285714285
2016-07-09,5049929.19875,1533454.3500000003,3263487.505,19540,4,39.630842362098065,18.75
2016-07-10,6701786.388750001,2387689.25,4039067.705,33935,4,39.14380401560197,15.5
2016-07-11,4073858.15,1353608.58,2720249.57,26568,5,35.14675691628538,24.2
2016-07-12,650897.7200000001,199577.84000000008,451319.88,7964,1,30.661935641747224,1.0
2016-07-13,3705084.58,1422070.5399999998,2283014.04,19708,3,36.396800444846924,11.0
2016-07-14,11302264.9575,3150364.60875,7701013.659999999,28407,5,27.70154038897807,26.2
2016-07-15,5533878.09875,1694668.63,3598431.8649999998,14761,2,32.89295621914421,25.0
2016-07-16,2163522.24,886104.8100000002,1277417.43,19058,5,38.09929163751639,11.8
2016-07-17,1365276.01,511023.6700000001,854252.34,6802,2,31.690789140008256,27.0
2016-07-18,6280194.17,2692677.24875,3537449.9,29704,5,43.81683419090965,26.2
2016-07-19,5667474.87,882487.32,4492317.455,19740,4,31.83068701039089,32.0
2016-07-20,6888121.62875,1756057.5199999996,4752127.585,24110,6,29.059762050284913,25.666666666666668
2016-07-21,5211893.37875,1677721.87,3368523.875,20867,4,34.98412541888999,14.25
2016-07-22,3148075.5300000003,870190.15,2277885.38,13284,3,31.122563246870087,3.3333333333333335
2016-07-23,4140375.8,616223.8499999999,2909095.895,19365,4,28.279550009692628,20.25
2016-07-24,3102666.2,1278817.15,1823849.0499999998,14261,3,38.61323993530325,23.0
2016-07-25,362965.36,148734.27999999997,214231.08,2356,1,40.97754121770738,25.0
2016-07-26,3409698.9699999997,904005.4700000001,2505693.5,11319,3,32.84312204144305,18.333333333333332
2016-07-27,7368757.890000001,1243927.59,5707071.535,18129,4,21.33379306961664,17.0
2016-07-28,1549619.1199999999,670652.3300000001,878966.7899999999,4905,2,53.4862491778508,25.0
2016-07-29,60290.46,15573.419999999998,44717.04,6462,1,25.830653804930332,0.0
2016-07-30,2927641.5100000002,849303.91,2078337.6,13804,4,31.166746725692295,21.25
2016-07-31,4177575.81,818821.76,3358754.0500000003,11648,3,25.646538245005544,30.666666666666668
2016-08-01,7161674.78875,2024126.12875,5003455.365,12261,2,27.81369776547067,15.0
2016-08-02,2889925.2,721147.5599999999,2168777.64,4348,2,32.28442039598334,18.0
2016-08-03,1721799.24,333804.9999999999,1387994.2400000002,2644,2,19.38698730056356,19.0
2016-08-04,2385074.79,792557.0499999998,1592517.74,10741,3,28.38812828792001,25.666666666666668
2016-08-05,2259076.45,954451.4400000002,1304625.01,20364,4,40.286237666746395,29.0
2016-08-06,180926.85,59711.580000000016,121215.27,3813,1,33.00316122233931,15.0
2016-08-07,2642421.92,1127604.5600000003,1514817.3599999999,18533,5,43.31926253934618,34.6
2016-08-08,11553395.59,2901805.7299999995,8508533.085,25515,7,25.74478305925756,21.0
2016-08-09,9841864.79875,2486823.84,6768344.2299999995,25062,4,26.25645597608605,32.25
2016-08-10,5961068.17,1701855.1099999994,4259213.0600000005,15452,5,39.066338458599155,24.6
2016-08-11,2858635.5700000003,951570.2899999999,1907065.28,16045,5,37.15963949923609,29.2
2016-08-12,3475480.1300000004,1151537.9800000004,2323942.15,29595,5,30.650740512939613,24.6
2016-08-14,1625015.8599999999,415955.30000000005,1209060.56,18930,4,27.556573635356486,20.0
2016-08-15,182279.04,122497.92,59781.12,1668,1,67.20351390922401,21.0
2016-08-17,4827604.06875,1365173.85875,3328336.915,11163,2,22.192787820226176,23.5
2016-08-18,4604460.00875,1106706.4,2949936.005,17426,4,36.11741667617093,22.75
2016-08-19,6094712.69,1811994.7200000002,4282717.970000001,28166,5,37.90742308447169,20.6
2016-08-20,572978.95,307125.64999999997,265853.30000000005,4346,4,42.65939880494703,29.75
2016-08-21,2350654.26,1230244.4599999997,1120409.8,16808,4,47.23189519777909,21.75
2016-08-22,10123292.387500001,2763188.048750001,6654963.4399999995,29488,4,29.459235421962536,26.0
2016-08-23,5069304.79875,1598980.75875,3336230.745,26301,4,32.074417462459294,10.75
2016-08-24,8895422.89,3725714.9800000004,5169707.91,49601,8,39.914182802092064,31.25
2016-08-25,11101743.77,2573767.6300000004,8100006.055,35159,8,26.36737894497632,18.375
2016-08-26,3414123.06,1449016.9900000002,1965106.0699999998,39521,5,38.85003781066541,37.0
2016-08-27,4185863.26,1130692.7899999998,3055170.4699999997,6753,2,32.28442039598334,7.0
2016-08-28,259099.47,127563.73999999999,131535.72999999998,2764,2,48.93272477548561,29.0
2016-08-29,680116.68,237472.2800000001,442644.4,12571,2,30.984536497431748,36.5
2016-08-30,3819961.28,959291.1,2770882.645,5943,2,31.17539041028764,24.5
2016-08-31,4425981.720000001,1335257.8199999998,3090723.9,18491,4,32.945930001968776,15.75
2016-09-01,4783902.79,2010404.54,2773498.25,31000,6,40.639911964469036,19.666666666666668
2016-09-02,576800.64,236358.71999999997,340441.92000000004,3744,1,40.97754121770738,34.0
2016-09-03,3712892.6100000003,721686.53,2991206.08,8765,3,21.534876135352487,26.333333333333332
2016-09-04,231794.24,87040.88,144753.36,908,1,37.550924475086184,3.0
2016-09-05,5790976.68,1986183.84,3804792.84,18171,3,33.56908666063328,27.333333333333332
2016-09-06,1100324.7,673573.7200000001,426750.98000000004,10625,2,48.932724775485624,42.0
2016-09-07,942026.67,131765.36000000002,810261.31,2284,3,31.43986227307475,21.333333333333332
2016-09-08,5363750.97,2071535.71,3292215.26,24912,6,36.28826444517261,38.166666666666664
2016-09-09,6801535.83,1731288.3499999992,5047297.765,24818,6,28.61532339817728,24.166666666666668
2016-09-10,562465.86,172462.91999999998,390002.94,6882,1,30.661935641747213,39.0
2016-09-11,8723385.9975,2550138.41,5766811.13,25037,3,29.65246115396449,15.666666666666666
2016-09-12,4138730.0587500003,912848.9000000004,2729952.3049999997,9722,2,23.932586684694797,17.5
2016-09-13,4253116.75875,1087868.6899999997,2800558.705,7168,2,30.681104540481016,35.5
2016-09-14,12150695.64,3342966.0487499996,8344524.005,41477,7,33.93608426263466,25.285714285714285
2016-09-15,163499.73,77634.25,85865.48000000001,9136,2,46.517083857077175,16.5
2016-09-16,5173525.18875,1745646.82875,3293785.065,16947,4,37.60530040439478,27.25
2016-09-17,3144539.58,909642.5,2234897.08,11752,3,27.256965523944505,13.666666666666666
2016-09-18,6649219.97875,1801749.1800000004,4294855.695,24890,5,32.23736863994046,8.6
2016-09-19,3284558.04,1271190.2300000002,2013367.81,29428,5,34.835645508845765,17.6
2016-09-20,1515966.06,606870.6399999999,909095.4199999999,4854,4,40.373262832092486,19.25
2016-09-21,8494655.20875,2769137.99,5446485.864999999,29738,4,33.46867929613679,26.25
2016-09-22,9874358.258750001,2656155.0387500003,7084109.925,31454,6,29.942836818883137,32.166666666666664
2016-09-23,703978.9500000001,469186.22,234792.72999999998,6475,2,48.93272477548562,25.5
2016-09-24,5321875.66875,1579808.4,3484498.415,17846,4,31.022128799439066,13.0
2016-09-25,1075889.36,272408.59999999986,803480.76,2944,2,28.901508783914196,47.5
2016-09-26,4203646.6,1611230.0999999999,2592416.5,24465,3,33.912685813780364,30.666666666666668
2016-09-27,9719912.60875,2557457.7899999996,6458704.0,24612,5,27.2934208980761,34.0
2016-09-28,928981.8,380673.9,548307.9,6030,1,40.97754121770738,24.0
2016-09-29,3285736.95,1538904.1800000002,1746832.77,22584,4,42.690190207247205,44.5
2016-09-30,2524389.99,513593.2200000001,2010796.77,9158,2,24.84822782246664,30.0
2016-10-01,5536411.71,1607321.9500000002,3929089.76,23268,5,30.626107391099474,14.2
2016-10-02,1291729.79,187939.17,1103790.62,10624,3,25.646538245005544,36.666666666666664
2016-10-03,2151491.4699999997,983940.26,1167551.21,8203,5,42.46822421071742,16.8
2016-10-04,442126.86,153586.14,288540.72000000003,8942,2,30.984536497431748,33.5
2016-10-05,6378377.108750001,2111959.70875,4132324.1049999995,21280,4,32.58688416385048,33.25
2016-10-06,3595046.3200000003,1434802.8800000001,2160243.44,18985,5,36.75381226773463,28.6
2016-10-07,11820070.8375,3494740.82,7601879.81,31295,5,41.95970675809885,30.6
2016-10-08,2497703.01,643185.7299999997,1854517.2800000003,6367,2,43.29525060489377,10.5
2016-10-09,1304395.92,699695.7,604700.22,8814,2,52.377219192155096,26.5
2016-10-10,9943913.62875,2354343.1599999997,6954965.06,26496,5,31.2272529985907,23.2
2016-10-11,9003405.408750001,3186882.9299999997,5432324.875,38391,6,39.39414228210771,36.5
2016-10-12,5925128.220000001,1178281.7800000003,4746846.44,31145,5,24.1489501110715,27.0
2016-10-13,2117037.04,794966.9800000002,1322070.0599999998,8293,1,37.55092447508619,17.0
2016-10-14,1158524.6099999999,742651.13,415873.48,19112,2,46.517083857077175,5.0
2016-10-16,6075231.15875,1532791.4200000006,4028078.385,26393,5,29.237992209100735,38.8
2016-10-17,6551420.32875,1908318.8399999994,4289681.765000001,15549,6,41.004735088811735,16.833333333333332
2016-10-18,6011741.29,1894514.3800000004,4117226.9099999997,20124,4,32.427514361116664,28.5
2016-10-19,4528062.26,1999862.25,2528200.01,22603,3,47.70363918187826,34.666666666666664
2016-10-20,9089569.489999998,1800427.2899999998,6674262.12,22692,4,27.488157873392666,20.25
2016-10-21,8958585.73,2437156.41,5689018.025,37022,5,31.229121612408527,25.6
2016-10-22,781461.28,525169.44,256291.84000000003,7151,1,67.203513909224,27.0
2016-10-23,3995300.62,1276523.17,2718777.4499999997,13664,5,38.00452077303028,23.0
2016-10-24,3647000.73,1133241.6200000003,2513759.11,20925,5,28.064238603006636,29.8
2016-10-25,1688742.3,456943.01000000007,1231799.29,7429,2,27.267788836353752,18.0
2016-10-26,5994251.859999999,2226435.7800000003,3767816.08,13130,3,32.974985397839575,15.333333333333334
2016-10-27,1320520.59,370423.9000000001,950096.69,6676,2,24.84822782246664,23.0
2016-10-28,13852613.95,5444588.32875,8249637.59,61100,11,39.57799745633486,24.0
2016-10-30,1456432.59,283218.71,1173213.8800000001,3647,2,22.608820552746945,40.5
2016-10-31,2348651.09,770042.2,1578608.8900000001,21135,5,35.01771657401157,24.0
2016-11-01,13285022.598749999,4724518.25,8052960.494999999,49770,6,40.77935386616706,38.0
2016-11-02,3216432.7,916382.4200000002,2300050.2800000003,20031,6,29.132522555565444,18.5
2016-11-03,891772.8400000001,316642.92000000004,575129.92,10150,4,41.751757490810924,31.25
2016-11-04,4232271.51875,1316604.98875,2781573.235,8953,2,35.90254020157981,19.5
2016-11-05,1585313.7000000002,666807.3000000003,918506.3999999999,11175,2,51.67096654957859,33.5
2016-11-06,1855297.29,359686.25,1495611.04,2849,1,19.386987300563565,16.0
2016-11-07,1915857.71,692792.24,1223065.47,11933,2,35.215460044112405,19.0
2016-11-08,1015825.2,401999.2799999999,613825.92,10656,2,38.035367679716074,25.5
2016-11-09,3587730.2800000003,707641.11,2771854.5949999997,7244,2,26.19507426145144,19.5
2016-11-10,1923762.9100000001,492753.7299999999,1431009.18,6617,2,28.901508783914203,18.0
2016-11-11,5029114.97875,1773895.47875,3121126.205,19128,4,42.115493295725265,14.75
2016-11-12,8647732.89875,2640347.21875,5873292.385,18260,3,28.05152002897665,31.0
